latitude,longitude,postcode
40.75934501,-73.96759673,10022
40.848,-73.89,10457
40.869,-73.899,10468
40.863,-73.899,10468
40.869,-73.902,10468
40.866,-73.899,10468
40.789622,-73.97757,10024
40.857,-73.899,10457
40.842,-73.878,10460
40.72456089,-73.99565293,10012
40.845,-73.899,10457
40.763201,-73.978458,10019
40.866,-73.902,10468
40.845,-73.914,10453
40.782593,-73.971211,10024
40.848,-73.908,10453
40.854,-73.899,10457
40.763189,-73.978434,10019
40.776173,-73.959757,10075
40.77485,-73.9342,11102
40.7849032,-73.950503,10128
40.75645824,-73.99372222,10018
40.734814,-73.992085,10003
40.69502,-73.92825,11207
40.70076,-73.93641,11206
40.70106,-73.93318,11206
40.70099,-73.93921,11206
40.73124,-73.95161,11222
40.69757,-73.93098,11221
40.72984,-73.94839,11222
40.71773,-73.94051,11211
40.70686,-73.92851,11237
40.73396,-73.95204,11222
40.716657,-73.93637,11222
40.71429,-73.93323,11211
40.72158,-73.94546,11222
40.70907,-73.92157,11237
40.70636,-73.91945,11237
40.69943,-73.91337,11385
40.69905,-73.91516,11237
40.69811,-73.90904,11237
40.71882,-73.93948,11222
40.69545,-73.91164,11237
40.69544,-73.93223,11221
40.70166,-73.92754,11237
40.70869,-73.92587,11237
40.70108,-73.9179,11237
40.703545,-73.917775,11237
40.755293,-73.967641,10022
40.69671,-73.92807,11221
40.70113,-73.91422,11237
40.71401,-73.92793,11415
40.697481,-73.935877,11206
40.69714,-73.91566,11237
40.72577,-73.94173,11222
40.69543,-73.9196,11221
40.69329,-73.92852,11221
40.69356,-73.92524,11207
40.698,-73.9127,11237
40.69676,-73.92302,11221
40.818299,-73.960405,10115
40.692,-73.92617,11221
40.69146,-73.92146,11221
40.69296,-73.91605,11221
40.69467,-73.90663,11237
40.68929,-73.90951,11207
40.69081,-73.90448,11207
40.68458,-73.90925,11207
40.68565,-73.91564,11233
40.69047,-73.923511,11221
40.68822,-73.91966,11221
40.6882,-73.90798,11207
40.68652,-73.91321,11207
40.693,-73.90824,11207
40.69122,-73.91693,11221
40.69385,-73.90974,11221
40.68858,-73.91227,11207
40.69055,-73.91181,11221
40.761573,-73.972628,10022
40.68906,-73.90506,11207
40.714211,-73.981095,10002
40.68281,-73.90623,11207
40.68319988172761,-73.91166642308235,11236
40.694281141397326,-73.99230033159256,11231
40.6786,-73.90369,11207
40.68139,-73.90756,11207
40.75828065,-73.97069431,10022
40.70577,-73.91292,11237
40.701573408737914,-73.90876293182373,11385
40.69812,-73.90271,11385
40.75473,-73.93367,11101
40.69922,-73.89795,11385
40.69517,-73.90311,11385
40.72084,-73.94844,11222
40.70461,-73.91054,11237
40.763954,-73.9646,10065
40.70068,-73.90742,11385
40.72226,-73.93889,11222
40.6988,-73.9007,11385
40.70553,-73.9096,11237
40.70183,-73.90625,11385
40.70413,-73.90737,11385
40.67945,-73.90474,11233
40.7098,-73.91727,11237
40.68663,-73.9168,11237
40.70998,-73.91116,11237
40.70463,-74.01507,10275
40.71246,-73.91873,11385
40.6972,-73.90674,11385
40.68989,-73.91458,11221
40.72795,-73.95414,11222
40.70555,-73.90245,11385
40.70793,-73.91092,11385
40.70112,-73.93039,11206
40.735918,-74.000939,10014
40.758397,-73.98255,10111
40.725864,-73.986389,10009
40.70694,-73.90632,11385
40.68,-73.995,11231
40.698,-73.992,11201
40.752,-73.995,10001
40.77,-73.989,10019
40.75492,-73.98455,10019
40.734,-74.007,10014
40.743,-74.004,10011
40.737,-73.989,10003
40.734,-73.986,10003
40.722,-73.995,10012
40.726378,-74.000472,10012
40.764,-73.983,10019
40.752,-73.989,10018
40.767,-73.989,10019
40.752,-73.977,10017
40.743,-73.977,10016
40.749,-73.977,10016
40.709697,-73.907856,11237
40.737,-73.977,10010
40.734,-73.977,10010
40.716,-73.992,10002
40.71,-74.007,10038
40.74,-73.986,10010
40.764,-73.998,10036
40.749,-73.989,10001
40.70408,-73.90408,11385
40.69969,-73.9022,11385
40.758,-73.998,10018
40.70863,-73.91497,11385
40.761,-73.998,10036
40.716,-74.016,10282
40.746,-73.998,10011
40.746,-73.986,10016
40.749,-73.983,10016
40.758,-73.977,10035
40.728,-73.995,10012
40.737,-74.007,10014
40.731,-73.992,10003
40.719,-73.989,10002
40.761,-73.968,10022
40.767,-73.977,10105
40.8,-73.956,10026
40.764,-73.974,10019
40.791,-73.953,10029
40.797,-73.971,10025
40.683426,-73.984275,11215
40.803,-73.956,10026
40.776,-73.983,10023
40.782,-73.95,10128
40.761,-73.962,10065
40.728,-73.953,11222
40.716,-73.935,11211
40.704,-73.926,11237
40.7192517,-74.034234,07311
40.7141454,-74.0335519,07311
40.71835519823214,-74.03891444206238,07302
40.69597683,-73.99014892,11201
40.759030082196055,-73.99385869503021,10036
40.72152515,-74.046304543,07302
40.866,-73.887,10458
40.7127742,-74.0364857,07302
40.7443187,-74.0439909,07087
40.71458403535893,-74.04281705617905,07302
40.848,-73.896,10457
40.857,-73.893,10458
40.7124188237569,-74.03852552175522,07302
40.7287448,-74.0321082,07310
40.7162469,-74.0334588,07302
40.71653978099194,-74.0496379137039,07304
40.748715945380226,-74.04044330120087,07307
40.71517767732029,-74.03768330812454,07302
40.7242941,-74.0354826,07302
40.73520838045357,-74.04696375131607,07310
40.71848892,-74.047726625,07302
40.7177325,-74.043845,07302
40.727595966,-74.044247311,07302
40.73089709786179,-74.06391263008118,07306
40.73367,-74.0625,07306
40.742677141,-74.051788633,07307
40.71942,-74.05099,07302
40.845,-73.881,10460
40.845,-73.89,10457
40.845,-73.884,10460
40.851,-73.896,10457
40.848,-73.911,10453
40.848,-73.905,10457
40.72528910781132,-74.04557168483734,07302
40.845,-73.905,10457
40.7272235,-74.0337589,07310
40.851,-73.884,10457
40.857,-73.896,10458
40.72568548362901,-74.04879033565521,07302
40.71649,-74.04105,07302
40.7112423,-74.0557013,07304
40.71958611647166,-74.04311746358871,07302
40.72333158646436,-74.04595255851744,07302
40.721650724879986,-74.04288411140442,07302
40.7211236,-74.03805095,07302
40.755,-74.001,10199
40.731,-73.983,10003
40.743,-74.007,10011
40.755,-73.989,10018
40.731,-73.98,10009
40.695,-73.95,11206
