siteID,date,element,data_value,measurement_flag,quality_flag,source_flag,obs_time,location
US1NYRC0001,20191026,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191026,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191026,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191026,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191027,PRCP,15,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191027,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191027,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191027,PRCP,28,NA,NA,N,0700,Queens
US1NYQN0029,20191027,PRCP,66,NA,NA,N,1034,Queens
US1NYRC0001,20191027,PRCP,109,NA,NA,N,0600,Staten
US1NYRC0002,20191027,PRCP,51,NA,NA,N,0900,Staten
US1NYKN0025,20191028,PRCP,315,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191028,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191028,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191028,PRCP,318,NA,NA,N,0625,Queens
US1NYQN0027,20191028,PRCP,318,NA,NA,N,0625,Queens
US1NYQN0029,20191028,PRCP,297,NA,NA,N,0700,Queens
US1NYRC0001,20191028,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191028,PRCP,152,NA,NA,N,0700,Staten
US1NYKN0025,20191029,PRCP,5,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191029,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191029,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191029,PRCP,0,T,NA,N,0630,Queens
US1NYQN0029,20191029,PRCP,5,NA,NA,N,0700,Queens
US1NYRC0001,20191029,PRCP,23,NA,NA,N,0600,Staten
US1NYRC0002,20191029,PRCP,15,NA,NA,N,0700,Staten
US1NYKN0025,20191030,PRCP,25,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191030,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191030,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191030,DAPR,7,NA,NA,N,0700,Manhattan
US1NYNY0074,20191030,MDPR,396,NA,NA,N,0700,Manhattan
US1NYQN0026,20191030,PRCP,56,NA,NA,N,0700,Queens
US1NYQN0027,20191030,PRCP,56,NA,NA,N,0700,Queens
US1NYQN0029,20191030,PRCP,25,NA,NA,N,0700,Queens
US1NYRC0001,20191030,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191030,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191030,PRCP,43,NA,NA,N,0700,Staten
US1NYKN0025,20191031,PRCP,76,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191031,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191031,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191031,PRCP,91,NA,NA,N,0700,Manhattan
US1NYQN0026,20191031,PRCP,81,NA,NA,N,0815,Queens
US1NYQN0027,20191031,PRCP,58,NA,NA,N,0625,Queens
US1NYQN0029,20191031,PRCP,58,NA,NA,N,0700,Queens
US1NYRC0001,20191031,PRCP,122,NA,NA,N,0600,Staten
US1NYRC0002,20191031,PRCP,41,NA,NA,N,0700,Staten
US1NYKN0025,20191101,PRCP,112,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191101,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191101,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191101,PRCP,71,NA,NA,N,0730,Queens
US1NYQN0027,20191101,PRCP,58,NA,NA,N,0615,Queens
US1NYQN0029,20191101,PRCP,94,NA,NA,N,0700,Queens
US1NYRC0001,20191101,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191101,PRCP,76,NA,NA,N,0700,Staten
US1NYKN0025,20191102,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191102,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191102,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191102,PRCP,3,NA,NA,N,0700,Queens
US1NYRC0001,20191102,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191102,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191102,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191102,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191103,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191103,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191103,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191103,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191103,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191103,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191103,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191103,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191104,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191104,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191104,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191104,DAPR,3,NA,NA,N,0700,Queens
US1NYQN0026,20191104,MDPR,0,NA,NA,N,0700,Queens
US1NYQN0027,20191104,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191104,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191104,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191104,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191104,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191105,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191105,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191105,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191105,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191105,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191105,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191105,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191105,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191105,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191105,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191106,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191106,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191106,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191106,DAPR,6,NA,NA,N,0700,Manhattan
US1NYNY0074,20191106,MDPR,66,NA,NA,N,0700,Manhattan
US1NYQN0026,20191106,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191106,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191106,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0029,20191106,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191106,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191106,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191106,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191106,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191107,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191107,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191107,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191107,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191107,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191107,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191107,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0029,20191107,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191107,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191107,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191107,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191107,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191108,PRCP,23,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191108,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191108,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191108,PRCP,10,NA,NA,N,0700,Queens
US1NYQN0029,20191108,PRCP,18,NA,NA,N,0700,Queens
US1NYRC0001,20191108,PRCP,10,NA,NA,N,0600,Staten
US1NYRC0002,20191108,PRCP,28,NA,NA,N,0700,Staten
US1NYKN0025,20191109,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191109,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191109,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191109,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191109,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191109,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191109,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191109,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191109,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191110,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191110,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191110,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191110,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191110,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191110,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191110,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191110,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191110,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191111,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191111,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191111,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191111,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191111,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191111,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191111,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191111,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191111,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191111,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191111,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191112,PRCP,3,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191112,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191112,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191112,PRCP,0,T,NA,N,0700,Queens
US1NYQN0027,20191112,PRCP,0,NA,NA,N,0630,Queens
US1NYQN0027,20191112,SNOW,0,NA,NA,N,0630,Queens
US1NYQN0029,20191112,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191112,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191112,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191112,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191113,PRCP,5,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191113,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191113,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191113,PRCP,0,T,NA,N,0700,Queens
US1NYQN0027,20191113,PRCP,0,T,NA,N,0700,Queens
US1NYRC0001,20191113,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191113,PRCP,15,NA,NA,N,0700,Staten
US1NYKN0025,20191114,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191114,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191114,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191114,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191114,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191114,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191114,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191114,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191114,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191114,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191114,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191115,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191115,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191115,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191115,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191115,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191115,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191115,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191115,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191115,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191115,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191115,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191116,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191116,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191116,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191116,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191116,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191116,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191116,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191116,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191116,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191117,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191117,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191117,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191117,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191117,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191117,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191117,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191117,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191117,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191118,PRCP,3,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191118,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191118,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191118,PRCP,0,T,NA,N,0700,Queens
US1NYQN0027,20191118,PRCP,0,T,NA,N,0700,Queens
US1NYRC0001,20191118,PRCP,130,NA,NA,N,0600,Staten
US1NYRC0002,20191118,PRCP,0,T,NA,N,0700,Staten
US1NYKN0025,20191119,PRCP,168,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191119,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191119,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191119,PRCP,157,NA,NA,N,0745,Queens
US1NYQN0027,20191119,PRCP,155,NA,NA,N,0630,Queens
US1NYRC0001,20191119,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191119,PRCP,140,NA,NA,N,0700,Staten
US1NYKN0025,20191120,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191120,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191120,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191120,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191120,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191120,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191120,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191120,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191120,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191120,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191121,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191121,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191121,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191121,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191121,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191121,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191121,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191121,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191121,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191121,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191121,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191122,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191122,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191122,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191122,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191122,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191122,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191122,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191122,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191122,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191122,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191122,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191123,PRCP,20,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191123,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191123,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191123,PRCP,15,NA,NA,N,0700,Queens
US1NYRC0001,20191123,PRCP,23,NA,NA,N,0600,Staten
US1NYRC0002,20191123,PRCP,18,NA,NA,N,0700,Staten
US1NYKN0025,20191124,PRCP,130,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191124,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191124,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191124,DAPR,18,NA,NA,N,1821,Manhattan
US1NYNY0074,20191124,MDPR,470,NA,NA,N,1821,Manhattan
US1NYQN0027,20191124,PRCP,140,NA,NA,N,0700,Queens
US1NYRC0001,20191124,PRCP,155,NA,NA,N,0600,Staten
US1NYRC0002,20191124,PRCP,130,NA,NA,N,0900,Staten
US1NYKN0025,20191125,PRCP,38,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191125,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191125,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191125,DAPR,3,NA,NA,N,0700,Queens
US1NYQN0026,20191125,MDPR,229,NA,NA,N,0700,Queens
US1NYQN0027,20191125,PRCP,43,NA,NA,N,0700,Queens
US1NYRC0001,20191125,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191125,PRCP,33,NA,NA,N,0700,Staten
US1NYQN0027,20191126,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191126,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191126,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191126,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191126,SNOW,0,NA,NA,N,0700,Staten
US1NYQN0026,20191127,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191127,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191127,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191127,SNOW,0,NA,NA,N,0700,Queens
US1NYRC0001,20191127,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191127,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191127,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191127,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191128,PRCP,23,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191128,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191128,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191128,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191128,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191128,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191128,PRCP,0,T,NA,N,0700,Staten
US1NYKN0025,20191129,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191129,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191129,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191129,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191129,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191129,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191129,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191129,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191130,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191130,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191130,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191130,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0029,20191130,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191130,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191130,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191130,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191130,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191201,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191201,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191201,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191201,DAPR,7,NA,NA,N,1116,Manhattan
US1NYNY0074,20191201,MDPR,10,NA,NA,N,1116,Manhattan
US1NYQN0027,20191201,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191201,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191201,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191201,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191201,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191202,PRCP,175,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191202,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191202,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYNY0074,20191202,PRCP,203,NA,NA,N,0700,Manhattan
US1NYQN0026,20191202,PRCP,218,NA,NA,N,0810,Queens
US1NYQN0027,20191202,PRCP,191,NA,NA,N,0630,Queens
US1NYQN0029,20191202,PRCP,178,NA,NA,N,0700,Queens
US1NYRC0002,20191202,PRCP,145,NA,NA,N,0700,Staten
US1NYRC0002,20191202,SNOW,0,NA,NA,N,0700,Staten
US1NYRC0002,20191202,SNWD,0,NA,NA,N,0700,Staten
US1NYRC0002,20191202,WESD,0,NA,NA,N,0700,Staten
US1NYRC0002,20191202,WESF,0,NA,NA,N,0700,Staten
US1NYKN0025,20191203,PRCP,124,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191203,SNOW,3,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191203,SNWD,3,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191203,PRCP,127,NA,NA,N,0800,Queens
US1NYQN0027,20191203,PRCP,112,NA,NA,N,0700,Queens
US1NYQN0027,20191203,SNOW,13,NA,NA,N,0700,Queens
US1NYQN0027,20191203,SNWD,13,NA,NA,N,0700,Queens
US1NYRC0001,20191203,PRCP,196,NA,NA,N,0600,Staten
US1NYRC0002,20191203,PRCP,165,NA,NA,N,0700,Staten
US1NYRC0002,20191203,SNOW,69,NA,NA,N,0700,Staten
US1NYKN0025,20191204,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191204,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191204,PRCP,0,NA,NA,N,0800,Queens
US1NYQN0027,20191204,PRCP,5,NA,NA,N,0700,Queens
US1NYQN0027,20191204,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191204,SNWD,10,NA,NA,N,0700,Queens
US1NYRC0001,20191204,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191204,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191204,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191204,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191205,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191205,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191205,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191205,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0027,20191205,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191205,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191205,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191205,PRCP,5,NA,NA,N,0700,Staten
US1NYKN0025,20191206,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191206,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191206,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0026,20191206,PRCP,0,NA,NA,N,0700,Queens
US1NYQN0026,20191206,SNOW,0,NA,NA,N,0700,Queens
US1NYQN0027,20191206,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191206,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191206,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191206,PRCP,0,T,NA,N,0700,Staten
US1NYKN0025,20191207,PRCP,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191207,SNOW,0,NA,NA,N,0700,Brooklyn
US1NYKN0025,20191207,SNWD,0,NA,NA,N,0700,Brooklyn
US1NYQN0027,20191207,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191207,PRCP,0,T,NA,N,0600,Staten
US1NYRC0002,20191207,PRCP,3,NA,NA,N,0700,Staten
US1NYQN0027,20191208,PRCP,0,NA,NA,N,0700,Queens
US1NYRC0001,20191208,PRCP,0,NA,NA,N,0600,Staten
US1NYRC0001,20191208,SNOW,0,NA,NA,N,0600,Staten
US1NYRC0002,20191208,PRCP,0,NA,NA,N,0700,Staten
US1NYRC0002,20191208,SNOW,0,NA,NA,N,0700,Staten
US1NYKN0025,20191209,PRCP,135,NA,NA,N,0800,Brooklyn
US1NYKN0025,20191209,SNOW,0,NA,NA,N,0800,Brooklyn
US1NYKN0025,20191209,SNWD,0,NA,NA,N,0800,Brooklyn
US1NYQN0026,20191209,PRCP,81,NA,NA,N,0815,Queens
US1NYQN0027,20191209,PRCP,41,NA,NA,N,0632,Queens
